request_233 user_233 scale=0.97 date=2025-11-07 amount=6241000.0 by=2025-12-17 partial=True
  balance=19341300.0 min=10365700.0 methods=['partial_payment', 'installments'] max_m=9
  series:
    rent               monthly  step= 30 n= 6 amt=  3895000.00 flex=fixed                  min=None latest=event_21440 next=['2025-12-02', '2026-01-02']
    utilities          monthly  step= 30 n= 6 amt=  1049637.00 flex=fixed                  min=None latest=event_21441 next=['2025-12-06', '2026-01-06']
    education          monthly  step= 30 n= 5 amt=  1027900.00 flex=fixed                  min=None latest=event_21436 next=['2025-11-08', '2025-12-08', '2026-01-08']
    debt_repayment     monthly  step= 30 n= 5 amt=  2099500.00 flex=fixed                  min=None latest=event_21437 next=['2025-11-11', '2025-12-11', '2026-01-11']
    music_subscription monthly  step= 30 n= 5 amt=   102600.00 flex=stoppable              min=None latest=event_21438 next=['2025-11-11', '2025-12-11', '2026-01-11']
    delivery_membership monthly  step= 30 n= 5 amt=   277400.00 flex=stoppable              min=None latest=event_21439 next=['2025-11-13', '2025-12-13', '2026-01-13']
    groceries          periodic step=  7 n=26 amt=   729828.00 flex=fixed                  min=None latest=event_21467 next=['2025-11-12', '2025-11-19', '2025-11-26', '2025-12-03']
    transport          periodic step=  7 n=26 amt=   407303.00 flex=fixed                  min=None latest=event_21493 next=['2025-11-13', '2025-11-20', '2025-11-27', '2025-12-04']
    dining             periodic step= 14 n=13 amt=   543006.00 flex=fixed                  min=None latest=event_21506 next=['2025-11-14', '2025-11-28', '2025-12-12', '2025-12-26']
  safe=3788063.0 earliest=2025-11-15 -> partial_payment/affordable_with_plan plan=2025-11-07:3788063|2025-11-15:2452937 changes=none
    cand partial_payment  deadline=True changes=0 total=6241000.00 start=2025-11-07 n=2
    cand installments     deadline=True changes=0 total=6490640.00 start=2025-11-14 n=2
  daily projection (days with flows, no payment applied):
    2025-11-07    19341300.00  
    2025-11-08    18313400.00  education: School fee payment:-1027900.00
    2025-11-11    16111300.00  debt_repayment: Loan repayment:-2099500.00, music_subscription: Music subscription:-102600.00
    2025-11-12    15381472.00  groceries: Supermarket basket:-729828.00
    2025-11-13    14696769.00  delivery_membership: Delivery service plan:-277400.00, transport: Commuter pass:-407303.00
    2025-11-14    14153763.00  dining: Bakery and snacks:-543006.00
    2025-11-15    31063763.00  salary:+16910000.00
    2025-11-19    30333935.00  groceries: Supermarket basket:-729828.00
    2025-11-20    29926632.00  transport: Commuter pass:-407303.00
    2025-11-26    29196804.00  groceries: Supermarket basket:-729828.00
    2025-11-27    28789501.00  transport: Commuter pass:-407303.00
    2025-11-28    28246495.00  dining: Bakery and snacks:-543006.00
    2025-12-02    24351495.00  rent: Shared housing rent:-3895000.00
    2025-12-03    23621667.00  groceries: Supermarket basket:-729828.00
    2025-12-04    23214364.00  transport: Commuter pass:-407303.00
    2025-12-06    22164727.00  utilities: Electricity and water bill:-1049637.00
    2025-12-08    21136827.00  education: School fee payment:-1027900.00
    2025-12-10    20406999.00  groceries: Supermarket basket:-729828.00
    2025-12-11    17797596.00  debt_repayment: Loan repayment:-2099500.00, music_subscription: Music subscription:-102600.00, transport: Commuter pass:-407303.00
    2025-12-12    17254590.00  dining: Bakery and snacks:-543006.00
    2025-12-13    16977190.00  delivery_membership: Delivery service plan:-277400.00
    2025-12-15    33887190.00  salary:+16910000.00
    2025-12-17    33157362.00  groceries: Supermarket basket:-729828.00
    2025-12-18    32750059.00  transport: Commuter pass:-407303.00
    2025-12-24    32020231.00  groceries: Supermarket basket:-729828.00
    2025-12-25    31612928.00  transport: Commuter pass:-407303.00
    2025-12-26    31069922.00  dining: Bakery and snacks:-543006.00
    2025-12-31    30340094.00  groceries: Supermarket basket:-729828.00
    2026-01-01    29932791.00  transport: Commuter pass:-407303.00
    2026-01-02    26037791.00  rent: Shared housing rent:-3895000.00
    2026-01-06    24988154.00  utilities: Electricity and water bill:-1049637.00
    2026-01-07    24258326.00  groceries: Supermarket basket:-729828.00
    2026-01-08    22823123.00  education: School fee payment:-1027900.00, transport: Commuter pass:-407303.00
    2026-01-09    22280117.00  dining: Bakery and snacks:-543006.00
    2026-01-11    20078017.00  debt_repayment: Loan repayment:-2099500.00, music_subscription: Music subscription:-102600.00
    2026-01-13    19800617.00  delivery_membership: Delivery service plan:-277400.00
    2026-01-14    19070789.00  groceries: Supermarket basket:-729828.00
    2026-01-15    35573486.00  salary:+16910000.00, transport: Commuter pass:-407303.00
    2026-01-21    34843658.00  groceries: Supermarket basket:-729828.00
    2026-01-22    34436355.00  transport: Commuter pass:-407303.00
    2026-01-23    33893349.00  dining: Bakery and snacks:-543006.00
    2026-01-28    33163521.00  groceries: Supermarket basket:-729828.00
    2026-01-29    32756218.00  transport: Commuter pass:-407303.00
